"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","source","type","score","phase","gene_type","gene_name","level","hgnc_id","havana_gene"
"ENSG00000188729.6",2.54084323659446,2.44150877889875,0.333780690493111,7.31470947373194,2.57938842381144e-13,1.19967478288327e-12,"HAVANA","gene",NA,NA,"protein_coding","OSTN","2","HGNC:29961","OTTHUMG00000156190.2"
"ENSG00000265386.2",1.90592977134159,-2.0678268738694,0.283085120340766,-7.30461167079439,2.78068647084817e-13,1.2911677536183e-12,"ENSEMBL","gene",NA,NA,"misc_RNA","RN7SL219P","3","HGNC:46235",NA
"ENSG00000286417.1",6.89015450888454,-2.01871826323373,0.276451948049848,-7.30223924075849,2.83017446997616e-13,1.31376474039878e-12,"HAVANA","gene",NA,NA,"lncRNA","AL133334.1","2",NA,"OTTHUMG00000194623.1"
"ENSG00000286500.1",1.00093716664594,2.51670056633091,0.345023790135272,7.29428125911026,3.00257610328611e-13,1.39230953453772e-12,"HAVANA","gene",NA,NA,"lncRNA","AL512643.2","2",NA,"OTTHUMG00000194913.1"
"ENSG00000276122.1",3.43322957954186,-2.84869080413368,0.390784214222532,-7.28967727061639,3.10698377189587e-13,1.43960921191036e-12,"HAVANA","gene",NA,NA,"lncRNA","AC026336.3","2",NA,"OTTHUMG00000168377.1"
"ENSG00000251129.2",21.137957307239,-2.91433070299337,0.3997930696378,-7.28959785529465,3.10881565235051e-13,1.44031871099616e-12,"HAVANA","gene",NA,NA,"lncRNA","LINC02506","2","HGNC:53495","OTTHUMG00000160440.9"
"ENSG00000176115.9",0.393621166905629,4.04361251834949,0.555563422984233,7.27839946090953,3.37803838202946e-13,1.56248135627565e-12,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","AQP7P4","2","HGNC:32056","OTTHUMG00000013311.3"
"ENSG00000229404.6",17.3756537351962,-2.96303777100179,0.40752221616316,-7.27086193950092,3.5720087202806e-13,1.64981141221097e-12,"HAVANA","gene",NA,NA,"lncRNA","LINC00858","2","HGNC:27276","OTTHUMG00000018638.8"
"ENSG00000257869.1",4.28517172060799,-4.2379124146799,0.583099199437713,-7.26790984924443,3.65092294677121e-13,1.68496020017155e-12,"HAVANA","gene",NA,NA,"lncRNA","AL139023.1","2",NA,"OTTHUMG00000170385.1"
"ENSG00000286853.1",0.756025839294453,2.15661186703655,0.297027955109341,7.26063601064979,3.85274422363062e-13,1.7755384354958e-12,"HAVANA","gene",NA,NA,"lncRNA","AC008786.1","2",NA,"OTTHUMG00000195505.1"
"ENSG00000287624.1",2.85159239947793,-2.50984569945027,0.34595368160781,-7.25486049978089,4.02076010760005e-13,1.8501211751356e-12,"HAVANA","gene",NA,NA,"lncRNA","AL590666.5","2",NA,"OTTHUMG00000195767.1"
"ENSG00000238554.1",11.9593280379608,-5.64262255298772,0.778064126086108,-7.25213046561055,4.10266401109444e-13,1.88672137427083e-12,"ENSEMBL","gene",NA,NA,"snRNA","RNU1-88P","3","HGNC:48430",NA
"ENSG00000182583.12",6.0882137493776,-2.90646268149052,0.400912799702636,-7.24961309203969,4.17963848216489e-13,1.92119811647817e-12,"HAVANA","gene",NA,NA,"protein_coding","VCX","2","HGNC:12667","OTTHUMG00000028608.1"
"ENSG00000270938.1",2.29851817613308,-2.26846900439279,0.313141620163531,-7.24422707913479,4.34912224923012e-13,1.99680351663263e-12,"HAVANA","gene",NA,NA,"transcribed_processed_pseudogene","RAP2CP1","1","HGNC:49146","OTTHUMG00000184396.1"
"ENSG00000250563.1",3.12243493548657,-3.51639312580708,0.485490456270145,-7.24297065038582,4.3896193082785e-13,2.01462459104917e-12,"HAVANA","gene",NA,NA,"processed_pseudogene","KNOP1P5","1","HGNC:48923","OTTHUMG00000160537.1"
"ENSG00000286051.1",6.43333015035197,-4.85145376675982,0.669930946260403,-7.24172214142509,4.43022781406385e-13,2.03267778751004e-12,"HAVANA","gene",NA,NA,"lncRNA","AC244102.3","2",NA,"OTTHUMG00000193170.2"
"ENSG00000287623.1",3.36491435940844,-2.3110928042391,0.319540418792581,-7.23255234180334,4.73999857886927e-13,2.17231042580473e-12,"HAVANA","gene",NA,NA,"lncRNA","AC037193.1","2",NA,"OTTHUMG00000195839.1"
"ENSG00000261480.1",0.333744339242687,2.42607192045114,0.335487431563627,7.23148378210117,4.77745156119954e-13,2.18821897033528e-12,"HAVANA","gene",NA,NA,"lncRNA","AC055876.5","2",NA,"OTTHUMG00000176339.1"
"ENSG00000139515.6",4.53134289943262,-4.26764583708421,0.590595724146364,-7.22600192077683,4.97420711747052e-13,2.27572825628354e-12,"HAVANA","gene",NA,NA,"protein_coding","PDX1","2","HGNC:6107","OTTHUMG00000016638.3"
"ENSG00000250921.2",0.909587839037462,2.62172860351121,0.362918859408786,7.22400761366368,5.0477429699654e-13,2.3076084512504e-12,"HAVANA","gene",NA,NA,"lncRNA","LINC02063","1","HGNC:52908","OTTHUMG00000161635.3"
"ENSG00000263499.1",4.29659207993384,-2.0023128842375,0.277267933168354,-7.22158116648027,5.13865352680723e-13,2.34849652264938e-12,"HAVANA","gene",NA,NA,"lncRNA","AC007431.1","2",NA,"OTTHUMG00000178406.1"
"ENSG00000228876.4",0.628297541829444,2.59889578516523,0.360181042434126,7.21552630200004,5.37257744178758e-13,2.45189736365063e-12,"HAVANA","gene",NA,NA,"lncRNA","AC010745.2","2",NA,"OTTHUMG00000151750.8"
"ENSG00000171199.11",293.094296757273,2.95940135528925,0.410595991382637,7.20757488480048,5.69571186860845e-13,2.5956582861698e-12,"HAVANA","gene",NA,NA,"protein_coding","OPRPN","1","HGNC:17279","OTTHUMG00000160845.2"
"ENSG00000286208.1",650.808518103479,-2.0281147810538,0.281412509576595,-7.20691053892824,5.72355787798109e-13,2.60760420249214e-12,"HAVANA","gene",NA,NA,"lncRNA","AC093838.1","2",NA,"OTTHUMG00000193314.1"
"ENSG00000237457.6",8.19437403985788,-2.74890407043618,0.381690739500755,-7.20191449766818,5.93729220477842e-13,2.70369422612807e-12,"HAVANA","gene",NA,NA,"lncRNA","LINC01351","1","HGNC:50577","OTTHUMG00000035535.1"
"ENSG00000232906.1",1.68589934606715,-2.30122563423534,0.319674509398342,-7.19865227467297,6.0810609171557e-13,2.76811048494945e-12,"HAVANA","gene",NA,NA,"processed_pseudogene","AC092685.1","2",NA,"OTTHUMG00000156561.1"
"ENSG00000274701.1",1.40350308082023,-2.66832821639534,0.371205568860041,-7.18827636285112,6.56143492213658e-13,2.98167833747096e-12,"ENSEMBL","gene",NA,NA,"misc_RNA","Metazoa_SRP","3",NA,NA
"ENSG00000281961.1",0.394263988189022,2.42301520777162,0.337080789746153,7.18823285538262,6.56352560351561e-13,2.98234552033795e-12,"HAVANA","gene",NA,NA,"lncRNA","AF067845.4","2",NA,"OTTHUMG00000190601.1"
"ENSG00000257766.1",0.322107454503327,3.24269249859913,0.451120105227146,7.18809128882958,6.57033288317835e-13,2.98515550908558e-12,"HAVANA","gene",NA,NA,"lncRNA","AC025265.3","2",NA,"OTTHUMG00000170058.1"
"ENSG00000265612.1",3.98842662889101,-2.40472402713963,0.334736966720152,-7.1839213060386,6.77398641995056e-13,3.0753500367652e-12,"ENSEMBL","gene",NA,NA,"miRNA","MIR4539","3","HGNC:41546",NA
"ENSG00000249916.1",3.9971452244382,-3.40861211775247,0.474689303795829,-7.18072240199152,6.93440252295175e-13,3.14519762259413e-12,"HAVANA","gene",NA,NA,"lncRNA","AC119150.1","2",NA,"OTTHUMG00000162969.1"
"ENSG00000230223.8",4.45181447131784,-4.16424849971043,0.580030943815673,-7.17935576387762,7.00406709988508e-13,3.17559245533732e-12,"HAVANA","gene",NA,NA,"lncRNA","ATXN8OS","2","HGNC:10561","OTTHUMG00000017057.3"
"ENSG00000163736.4",6.75804870097695,2.11786515310337,0.295046255307589,7.17807840297948,7.0698016695141e-13,3.20478945961227e-12,"HAVANA","gene",NA,NA,"protein_coding","PPBP","2","HGNC:9240","OTTHUMG00000130008.3"
"ENSG00000252608.1",0.358000153780448,2.55228070043043,0.355635910805555,7.17666754926191,7.14310988048295e-13,3.23710172506563e-12,"ENSEMBL","gene",NA,NA,"snRNA","RNU6-1191P","3","HGNC:48154",NA
"ENSG00000154438.8",2.89603074640132,-3.71143972582859,0.517527442061263,-7.17148391406315,7.41891558323848e-13,3.35796169667412e-12,"HAVANA","gene",NA,NA,"protein_coding","ASZ1","2","HGNC:1350","OTTHUMG00000064565.11"
"ENSG00000163012.4",0.452582707959753,2.07710669853216,0.289665537858129,7.17070699500843,7.46114394203389e-13,3.37611830622255e-12,"HAVANA","gene",NA,NA,"protein_coding","ZSWIM2","2","HGNC:30990","OTTHUMG00000154259.2"
"ENSG00000112280.17",41.7793884856346,-2.04552535542342,0.285492004149747,-7.16491294218696,7.78360019129085e-13,3.51970066224393e-12,"HAVANA","gene",NA,NA,"protein_coding","COL9A1","2","HGNC:2217","OTTHUMG00000014988.8"
"ENSG00000259446.6",4.37941353515078,2.32498825413481,0.324703045923852,7.16035246149203,8.04698941352896e-13,3.63640127147871e-12,"HAVANA","gene",NA,NA,"lncRNA","AC055874.1","2",NA,"OTTHUMG00000172252.2"
"ENSG00000022355.18",3.70520237607433,-3.20168406469225,0.447290110704094,-7.15795853311483,8.18873145949453e-13,3.69940711196967e-12,"HAVANA","gene",NA,NA,"protein_coding","GABRA1","2","HGNC:4075","OTTHUMG00000163586.11"
"ENSG00000283444.1",1.55806871867425,-2.0848698971111,0.291523478447851,-7.15163632175187,8.5749503864462e-13,3.8695099652881e-12,"HAVANA","gene",NA,NA,"unitary_pseudogene","GPR141BP","2","HGNC:53813","OTTHUMG00000191699.1"
"ENSG00000182111.9",7.64669040882706,-3.57982004896278,0.501248865999776,-7.14180179105756,9.21153652778548e-13,4.15051928003576e-12,"HAVANA","gene",NA,NA,"protein_coding","ZNF716","2","HGNC:32458","OTTHUMG00000156689.2"
"ENSG00000170688.4",1.34429372556991,2.22519895512507,0.311705170585394,7.13879385108068,9.41534132596997e-13,4.23876153850048e-12,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","OR5E1P","2","HGNC:8342","OTTHUMG00000154333.1"
"ENSG00000286042.1",84.4888008914527,-2.30970173323327,0.323556172022132,-7.13848763507835,9.43633570393636e-13,4.2478139958244e-12,"HAVANA","gene",NA,NA,"lncRNA","LCAL1","2","HGNC:25837","OTTHUMG00000193469.1"
"ENSG00000283682.1",0.675239143105801,2.04216420630591,0.286264436810211,7.13383831069396,9.76079845779727e-13,4.3909845456626e-12,"ENSEMBL","gene",NA,NA,"miRNA","MIR548AH","3","HGNC:41605",NA
"ENSG00000179381.8",3.09227417329989,-2.89866396185056,0.406573543052613,-7.12949480206453,1.00737982655988e-12,4.52923869092379e-12,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","OR4K11P","2","HGNC:15402","OTTHUMG00000074202.2"
"ENSG00000267683.1",0.374007962206631,2.67658792130228,0.375788865504879,7.12258442704585,1.05921829068077e-12,4.75695053491897e-12,"HAVANA","gene",NA,NA,"lncRNA","AC008991.1","2",NA,"OTTHUMG00000181983.1"
"ENSG00000225172.6",1.39463006704888,-2.36816638426483,0.332584202113207,-7.12050172322599,1.07534888643862e-12,4.82758294127382e-12,"HAVANA","gene",NA,NA,"lncRNA","AC096631.1","2",NA,"OTTHUMG00000035890.3"
"ENSG00000148704.13",9.84218037272691,-3.54293574566394,0.497669405069362,-7.11905475718393,1.08669734565608e-12,4.8762451840763e-12,"HAVANA","gene",NA,NA,"protein_coding","VAX1","2","HGNC:12660","OTTHUMG00000019117.5"
"ENSG00000259047.1",2.12674280469368,-2.89569436494445,0.407400841355966,-7.10772799414605,1.17968760948501e-12,5.28262766337292e-12,"HAVANA","gene",NA,NA,"processed_pseudogene","AL163153.1","2",NA,"OTTHUMG00000170704.1"
"ENSG00000232915.1",2.64694409025244,-2.83213383841577,0.39857714049087,-7.10561030903037,1.19791981135336e-12,5.36226648247589e-12,"HAVANA","gene",NA,NA,"processed_pseudogene","RNF14P1","1","HGNC:54669","OTTHUMG00000153619.1"
"ENSG00000244588.5",7.31734093257382,-2.43368495396847,0.342907014113348,-7.09721543684729,1.27295547941565e-12,5.68805232408167e-12,"HAVANA","gene",NA,NA,"protein_coding","RAD21L1","2","HGNC:16271","OTTHUMG00000031664.8"
"ENSG00000249436.2",5.76483057836545,2.31704428119912,0.326912834804051,7.08765161388645,1.36406830095485e-12,6.07930346965087e-12,"HAVANA","gene",NA,NA,"lncRNA","LINCR-0003","1",NA,"OTTHUMG00000162504.15"
"ENSG00000250820.1",1.31471582574556,-2.27143642948634,0.320650546962503,-7.08383768873461,1.4021612742724e-12,6.2415262148463e-12,"HAVANA","gene",NA,NA,"lncRNA","AC138965.1","2",NA,"OTTHUMG00000185647.1"
"ENSG00000249413.2",3.24700828504407,-3.41304753577288,0.482413185023685,-7.07494662610706,1.49506292875396e-12,6.64580301694213e-12,"HAVANA","gene",NA,NA,"lncRNA","AC116049.1","2",NA,"OTTHUMG00000185534.1"
"ENSG00000265078.2",2.85050596103335,-3.37340733768312,0.477306135303132,-7.06759684859426,1.57639725194838e-12,6.99566435169016e-12,"ENSEMBL","gene",NA,NA,"misc_RNA","RN7SL664P","3","HGNC:46680",NA
"ENSG00000273768.1",6.33694384400614,-2.66223105919521,0.376719576624736,-7.06687739205854,1.58458837815169e-12,7.03006104243423e-12,"ENSEMBL","gene",NA,NA,"snRNA","RNVU1-29","3","HGNC:54433",NA
"ENSG00000237612.1",0.345704078989747,2.77306269986706,0.392682387513739,7.06184638792855,1.64304567243316e-12,7.28266427664657e-12,"HAVANA","gene",NA,NA,"lncRNA","AP002856.4","1",NA,"OTTHUMG00000150045.1"
"ENSG00000278928.1",6.98686470214974,2.1476011346273,0.304202200952607,7.05978171065858,1.66764366533013e-12,7.38964187994509e-12,"HAVANA","gene",NA,NA,"TEC","AC136621.1","2",NA,"OTTHUMG00000177971.1"
"ENSG00000233290.3",1.99060676029454,2.256685588565,0.319849062998305,7.05547037534061,1.72017829468211e-12,7.61487873946379e-12,"HAVANA","gene",NA,NA,"lncRNA","AL157944.1","2",NA,"OTTHUMG00000009845.4"
"ENSG00000203852.3",1.08598112997658,-2.19916778018299,0.311900671407631,-7.05085939782684,1.77816103380114e-12,7.8669955794083e-12,"HAVANA","gene",NA,NA,"protein_coding","H3C15","2","HGNC:20505","OTTHUMG00000012094.1"
"ENSG00000284376.1",2.34374733501187,-2.91076045503942,0.412837883418239,-7.05061374440431,1.78130332809585e-12,7.87944256754429e-12,"HAVANA","gene",NA,NA,"lncRNA","AC092017.3","2",NA,"OTTHUMG00000041139.2"
"ENSG00000260062.3",0.611077639041633,2.44066014648957,0.346422719671225,7.04532355385321,1.85031045220644e-12,8.17563163010334e-12,"HAVANA","gene",NA,NA,"transcribed_unprocessed_pseudogene","GOLGA2P11","2","HGNC:26788","OTTHUMG00000173103.1"
"ENSG00000224141.6",7.39673113971997,-4.76664938663889,0.676662734128794,-7.04435037755696,1.86328744131828e-12,8.23221148225368e-12,"HAVANA","gene",NA,NA,"lncRNA","MIR548XHG","2","HGNC:52006","OTTHUMG00000074544.5"
"ENSG00000259269.2",4.58123800286931,-2.17701413471122,0.30915293575492,-7.04186790073715,1.8967961662475e-12,8.37765945601012e-12,"HAVANA","gene",NA,NA,"lncRNA","AC109630.1","2",NA,"OTTHUMG00000172480.21"
"ENSG00000188467.11",1.41478975325848,-2.19492242107272,0.311796472421707,-7.03959991601211,1.92792594383935e-12,8.50916001560049e-12,"HAVANA","gene",NA,NA,"protein_coding","SLC24A5","2","HGNC:20611","OTTHUMG00000131494.5"
"ENSG00000286172.1",2.04399966703865,-2.68937782732591,0.38209895717284,-7.03843278512113,1.94414043622794e-12,8.57993444175395e-12,"HAVANA","gene",NA,NA,"snRNA","RNVU1-8","2","HGNC:48315","OTTHUMG00000193751.1"
"ENSG00000149735.7",4.22127743165615,-2.02641366197812,0.288236633870008,-7.03038206757582,2.05968750805248e-12,9.07148634958579e-12,"HAVANA","gene",NA,NA,"protein_coding","GPHA2","2","HGNC:18054","OTTHUMG00000165631.2"
"ENSG00000176988.9",2.90032990807789,-2.54156889604977,0.362306640197783,-7.01496636843953,2.30004274335677e-12,1.00994453152069e-11,"HAVANA","gene",NA,NA,"protein_coding","FMR1NB","2","HGNC:26372","OTTHUMG00000022608.5"
"ENSG00000205864.1",0.970756250997528,-2.09475944373057,0.298659056989839,-7.01388220013646,2.3179457963416e-12,1.01752595842703e-11,"HAVANA","gene",NA,NA,"protein_coding","KRTAP5-6","2","HGNC:23600","OTTHUMG00000043932.2"
"ENSG00000280916.2",160.701980383511,-2.04246773184149,0.29142606907981,-7.00852788595979,2.40838626539255e-12,1.0560661355936e-11,"HAVANA","gene",NA,NA,"lncRNA","FOXCUT","2","HGNC:50650","OTTHUMG00000189532.2"
"ENSG00000235060.1",2.22493537390365,-2.64143401168001,0.376930882804992,-7.00774102674569,2.42196562263022e-12,1.06182625347926e-11,"HAVANA","gene",NA,NA,"processed_pseudogene","VDAC1P4","1","HGNC:12675","OTTHUMG00000035114.1"
"ENSG00000279512.1",3.57302404284207,-2.07088764365952,0.295696127644784,-7.00343173295542,2.49767641649701e-12,1.09431803488223e-11,"HAVANA","gene",NA,NA,"TEC","AC011755.1","2",NA,"OTTHUMG00000187122.1"
"ENSG00000236502.1",4.7414062214772,-2.74672161842098,0.39228908027674,-7.00177944408575,2.52731728891327e-12,1.10639410920902e-11,"HAVANA","gene",NA,NA,"lncRNA","SIX3-AS1","2","HGNC:40532","OTTHUMG00000152423.1"
"ENSG00000224245.1",2.52984026226466,-2.5107131598854,0.358793394702041,-6.99765713906304,2.60278071715713e-12,1.13844051831352e-11,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","AL358232.1","2",NA,"OTTHUMG00000020267.1"
"ENSG00000252213.1",5.68922217741343,-3.68840042528555,0.527643674882553,-6.99032434361417,2.74251472636494e-12,1.19819332974781e-11,"ENSEMBL","gene",NA,NA,"snoRNA","SNORA74D","3","HGNC:52219",NA
"ENSG00000241151.1",1.60669445404378,2.72506261022874,0.390513608797436,6.97815018180906,2.99091850279067e-12,1.30386629179892e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC02066","1","HGNC:52911","OTTHUMG00000159875.1"
"ENSG00000273132.1",1.68912872054512,-2.14105948596547,0.307219495677907,-6.9691524010904,3.18856147419683e-12,1.38825863530326e-11,"HAVANA","gene",NA,NA,"lncRNA","AL355312.3","2",NA,"OTTHUMG00000186262.1"
"ENSG00000077080.10",5.88783012548687,-2.43894124466338,0.34998727153587,-6.96865698561102,3.19980795678606e-12,1.39302861617101e-11,"HAVANA","gene",NA,NA,"protein_coding","ACTL6B","1","HGNC:160","OTTHUMG00000159661.4"
"ENSG00000271461.1",0.853010948467604,2.28315690358567,0.327669204001321,6.96787148656322,3.21771943450014e-12,1.400571800735e-11,"HAVANA","gene",NA,NA,"processed_pseudogene","CKAP2LP1","1","HGNC:54420","OTTHUMG00000184919.1"
"ENSG00000265125.5",2.80774452951224,-2.34424649445614,0.336515023425161,-6.96624617408052,3.25509363789653e-12,1.41619629669109e-11,"HAVANA","gene",NA,NA,"lncRNA","AC011824.2","2",NA,"OTTHUMG00000179665.1"
"ENSG00000212505.1",3.088696755635,-2.23028954852881,0.320211738374066,-6.96504619054101,3.28296018902955e-12,1.42780158547935e-11,"ENSEMBL","gene",NA,NA,"rRNA_pseudogene","RNA5SP299","3","HGNC:43199",NA
"ENSG00000224294.1",3.17783265835944,-3.20396489515709,0.460081514269163,-6.96390703774868,3.30963047068275e-12,1.4391395521003e-11,"HAVANA","gene",NA,NA,"lncRNA","PINCR","2","HGNC:53590","OTTHUMG00000021384.1"
"ENSG00000233342.2",2.50118821577115,-2.76225312255598,0.396726580429047,-6.96261167973342,3.34021608418367e-12,1.45217561336878e-11,"HAVANA","gene",NA,NA,"lncRNA","AL139393.2","2",NA,"OTTHUMG00000015961.4"
"ENSG00000134438.10",1.88915718994864,-2.59371768588881,0.37298450884255,-6.95395552468831,3.55183626922076e-12,1.54110193496075e-11,"HAVANA","gene",NA,NA,"protein_coding","RAX","2","HGNC:18662","OTTHUMG00000132757.6"
"ENSG00000230452.1",0.471333475225419,2.03731472921985,0.293068904856135,6.95165776874194,3.61018356516326e-12,1.56585093795919e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC01381","1","HGNC:50653","OTTHUMG00000152010.1"
"ENSG00000278971.1",3.85194222235034,-2.49282607252475,0.358662208264603,-6.95034496270561,3.64394064022505e-12,1.58006331860967e-11,"HAVANA","gene",NA,NA,"TEC","AC091305.1","2",NA,"OTTHUMG00000178786.1"
"ENSG00000239835.1",3.46961973544816,-3.23302443900509,0.465268918641215,-6.94872214642428,3.68609717570123e-12,1.5980537117713e-11,"HAVANA","gene",NA,NA,"processed_pseudogene","AC092910.1","1",NA,"OTTHUMG00000159402.1"
"ENSG00000231467.2",2.38947355498094,-2.3043266903447,0.331780045834129,-6.94534442103468,3.77538088358506e-12,1.63557734092197e-11,"HAVANA","gene",NA,NA,"lncRNA","AL022314.1","2",NA,"OTTHUMG00000150536.2"
"ENSG00000231310.3",3.79278698496178,-2.08861661703488,0.300791392506888,-6.9437379827518,3.81858466701117e-12,1.6530983229105e-11,"HAVANA","gene",NA,NA,"lncRNA","TBL1XR1-AS1","2","HGNC:41243","OTTHUMG00000157220.4"
"ENSG00000249647.2",1.78870559810598,-3.09550399671919,0.445847178177647,-6.942970928675,3.83938455072528e-12,1.66195260051724e-11,"HAVANA","gene",NA,NA,"lncRNA","C5orf66-AS2","1","HGNC:27964","OTTHUMG00000163309.2"
"ENSG00000207606.1",2.11179188843158,-2.0609486468518,0.296934381033016,-6.94075451849628,3.90011220818953e-12,1.68762984008635e-11,"ENSEMBL","gene",NA,NA,"miRNA","MIR554","3","HGNC:32810",NA
"ENSG00000145526.12",21.5228258700134,-2.32216266222257,0.334727427507197,-6.93747351245259,3.99174134867302e-12,1.72603184128993e-11,"HAVANA","gene",NA,NA,"protein_coding","CDH18","1","HGNC:1757","OTTHUMG00000090578.5"
"ENSG00000214043.8",1.22680510597412,2.07832622783561,0.299593930778073,6.93714396162166,4.00106056975171e-12,1.72974925010652e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC02347","2","HGNC:53269","OTTHUMG00000168469.22"
"ENSG00000259910.1",1.61519588024925,-3.04727311977722,0.439356319387674,-6.93576713321018,4.04022654163424e-12,1.74589387218992e-11,"HAVANA","gene",NA,NA,"lncRNA","AC120498.1","2",NA,"OTTHUMG00000172994.1"
"ENSG00000261045.2",2.45562695057549,-3.00270365785137,0.433248954813363,-6.93066567037626,4.18864909488347e-12,1.80823732326426e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC02129","2","HGNC:52988","OTTHUMG00000177036.2"
"ENSG00000185247.15",8.96217025015549,-2.60977879473063,0.376638077705456,-6.92914219037505,4.23400077670304e-12,1.82732165761501e-11,"HAVANA","gene",NA,NA,"protein_coding","MAGEA11","1","HGNC:6798","OTTHUMG00000022633.6"
"ENSG00000280323.1",0.803195375798488,2.33505613385347,0.337181483480372,6.92522053628547,4.35296854218716e-12,1.87748220072188e-11,"HAVANA","gene",NA,NA,"TEC","AC053503.5","2",NA,"OTTHUMG00000150115.1"
"ENSG00000258548.6",5.40827464543198,3.03556235655855,0.438420386872934,6.92386222778081,4.39493358156364e-12,1.89472930705223e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC00645","2","HGNC:44299","OTTHUMG00000170580.5"
"ENSG00000263680.2",2.79857511752319,-2.42782117324351,0.350727243710684,-6.92224860423512,4.44530223407693e-12,1.91489327490223e-11,"HAVANA","gene",NA,NA,"lncRNA","AC007639.1","2",NA,"OTTHUMG00000178302.2"
"ENSG00000242370.1",0.934686933831991,2.5347788501636,0.366328044541095,6.91942341826151,4.53485553656918e-12,1.9513645478447e-11,"HAVANA","gene",NA,NA,"lncRNA","KCNAB1-AS1","2","HGNC:40316","OTTHUMG00000158616.1"
"ENSG00000227863.3",8.41599308609071,-2.85943084045692,0.413666520857715,-6.91240575748805,4.76502561364752e-12,2.04875147760794e-11,"HAVANA","gene",NA,NA,"lncRNA","AC002383.1","2",NA,"OTTHUMG00000153911.13"
"ENSG00000255394.4",2.66775971729385,-3.55244200348177,0.514086878967564,-6.91019776777051,4.83978506976252e-12,2.07977489184969e-11,"HAVANA","gene",NA,NA,"lncRNA","C8orf49","2","HGNC:32200","OTTHUMG00000165224.3"
"ENSG00000169906.5",33.2124579726814,-2.9292700779725,0.424126627824879,-6.90659318655651,4.96430883969624e-12,2.1321383819798e-11,"HAVANA","gene",NA,NA,"protein_coding","S100G","2","HGNC:1436","OTTHUMG00000021194.1"
"ENSG00000286642.1",2.06522386068593,-2.86835671933242,0.415378813862507,-6.90539965835105,5.00622842051121e-12,2.14956447057441e-11,"HAVANA","gene",NA,NA,"lncRNA","AC091646.1","2",NA,"OTTHUMG00000194914.1"
"ENSG00000169605.7",0.861407664635163,2.21460734794795,0.320765336083282,6.90413551223926,5.05100664906795e-12,2.16762565887536e-11,"HAVANA","gene",NA,NA,"protein_coding","GKN1","2","HGNC:23217","OTTHUMG00000129574.4"
"ENSG00000261340.1",0.686917576666777,3.01380162126186,0.436566532184486,6.90341883557001,5.07656670042804e-12,2.17820446549801e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC01616","2","HGNC:51900","OTTHUMG00000173210.1"
"ENSG00000230157.1",1.21983438873522,-2.25729989024437,0.327138536495565,-6.90013446421031,5.19533393051682e-12,2.22776737323065e-11,"HAVANA","gene",NA,NA,"processed_pseudogene","ATP5MC1P1","1","HGNC:19815","OTTHUMG00000152474.1"
"ENSG00000234111.6",12.3594198867592,-2.27654465841827,0.33048490617097,-6.88849813080582,5.63844748140162e-12,2.41237737840643e-11,"HAVANA","gene",NA,NA,"lncRNA","LINC02433","2","HGNC:27959","OTTHUMG00000161533.1"
"ENSG00000198077.10",171.156318330069,-2.32968785451405,0.3383188194744,-6.88607230934823,5.73538460032332e-12,2.45231839537252e-11,"HAVANA","gene",NA,NA,"protein_coding","CYP2A7","2","HGNC:2611","OTTHUMG00000182715.3"
"ENSG00000251803.1",2.39843629266408,-2.30309375499974,0.334653074511232,-6.88203375499674,5.90040267446761e-12,2.52085154390711e-11,"ENSEMBL","gene",NA,NA,"misc_RNA","Y_RNA","3",NA,NA
"ENSG00000131737.5",2.92240401274781,-3.30791243603046,0.480695083851086,-6.88151917329618,5.92176023250032e-12,2.52884867402701e-11,"HAVANA","gene",NA,NA,"protein_coding","KRT34","2","HGNC:6452","OTTHUMG00000133436.3"
"ENSG00000188984.12",2.42733500845427,3.12111445612578,0.454084230649688,6.87342621799527,6.26779343757044e-12,2.67209453278163e-11,"HAVANA","gene",NA,NA,"protein_coding","AADACL3","2","HGNC:32037","OTTHUMG00000001887.6"
